,t,u0,u1,y
6535,39425.0,0.0,2.382716049382716e-08,
6536,39431.0,0.0,2.3819753086419756e-08,
6537,39437.0,0.0,2.3812345679012344e-08,
6538,39443.0,0.0,2.3804938271604937e-08,
6539,39449.0,0.0,2.3797530864197532e-08,
6540,39455.0,0.0,2.3790123456790124e-08,
6541,39461.0,0.0,2.3782716049382716e-08,
6542,39467.0,0.0,2.3775308641975305e-08,
6543,39473.0,0.0,2.37679012345679e-08,
6544,39479.0,0.0,2.3760493827160493e-08,
6545,39485.0,0.0,2.3753086419753085e-08,
6546,39491.0,0.0,2.374567901234568e-08,
6547,39497.0,0.0,2.3738271604938273e-08,
6548,39503.0,0.0,2.3730864197530865e-08,
6549,39509.0,0.0,2.3723456790123457e-08,
6550,39515.0,0.0,2.371604938271605e-08,
6551,39521.0,0.0,2.370864197530864e-08,
6552,39527.0,0.0,2.3701234567901233e-08,
6553,39533.0,0.0,2.369382716049383e-08,
6554,39539.0,0.0,2.368641975308642e-08,
6555,39545.0,0.0,2.367901234567901e-08,
6556,39551.0,0.0,2.3671604938271605e-08,
6557,39557.0,0.0,2.3664197530864198e-08,
6558,39563.0,0.0,2.365679012345679e-08,
6559,39569.0,0.0,2.3649382716049385e-08,
6560,39575.0,0.0,2.3641975308641977e-08,
6561,39581.0,0.0,2.3634567901234566e-08,
6562,39587.0,0.0,2.3627160493827158e-08,
6563,39593.0,0.0,2.3619753086419754e-08,
6564,39599.0,0.0,2.3612345679012346e-08,
6565,39605.0,0.0,2.3604938271604938e-08,
6566,39611.0,0.0,2.3597530864197534e-08,
6567,39619.0,0.0,2.3587654320987653e-08,
6568,39623.0,0.0,2.3582716049382715e-08,
6569,39629.0,0.0,2.3575308641975307e-08,
6570,39635.0,0.0,2.3567901234567902e-08,
6571,39641.0,0.0,2.3560493827160494e-08,
6572,39647.0,0.0,2.3553086419753087e-08,
6573,39653.0,0.0,2.3545679012345682e-08,
6574,39659.0,0.0,2.353827160493827e-08,
6575,39665.0,0.0,2.3530864197530863e-08,
6576,39671.0,0.0,2.3523456790123455e-08,
6577,39677.0,0.0,2.351604938271605e-08,
6578,39683.0,0.0,2.3508641975308643e-08,
6579,39689.0,0.0,2.3501234567901232e-08,
6580,39695.0,0.0,2.3493827160493827e-08,
6581,39701.0,0.0,2.348641975308642e-08,
6582,39707.0,0.0,2.347901234567901e-08,
6583,39713.0,0.0,2.3471604938271604e-08,
6584,39719.0,0.0,2.34641975308642e-08,
6585,39725.0,0.0,2.345679012345679e-08,
6586,39731.0,0.0,2.344938271604938e-08,
6587,39737.0,0.0,2.3441975308641976e-08,
6588,39743.0,0.0,2.3434567901234568e-08,
6589,39749.0,0.0,2.342716049382716e-08,
6590,39755.0,0.0,2.3419753086419755e-08,
6591,39761.0,0.0,2.3412345679012347e-08,
6592,39767.0,0.0,2.3404938271604936e-08,
6593,39773.0,0.0,2.3397530864197532e-08,
6594,39779.0,0.0,2.3390123456790124e-08,
6595,39785.0,0.0,2.3382716049382716e-08,
6596,39791.0,0.0,2.3375308641975308e-08,
6597,39797.0,0.0,2.3367901234567904e-08,
6598,39803.0,0.0,2.3360493827160493e-08,
6599,39809.0,0.0,2.3353086419753085e-08,
6600,39815.0,0.0,2.334567901234568e-08,
6601,39821.0,0.0,2.3338271604938272e-08,
6602,39827.0,0.0,2.3330864197530865e-08,
6603,39833.0,0.0,2.3323456790123457e-08,
6604,39839.0,0.0,2.3316049382716052e-08,
6605,39845.0,0.0,2.330864197530864e-08,
6606,39851.0,0.0,2.3301234567901233e-08,
6607,39857.0,0.0,2.329382716049383e-08,
6608,39863.0,0.0,2.328641975308642e-08,
6609,39869.0,0.0,2.3279012345679013e-08,
6610,39875.0,0.0,2.3271604938271602e-08,
6611,39881.0,0.0,2.3264197530864197e-08,
6612,39887.0,0.0,2.325679012345679e-08,
6613,39893.0,0.0,2.324938271604938e-08,
6614,39899.0,0.0,2.3241975308641977e-08,
6615,39905.0,0.0,2.323456790123457e-08,
6616,39911.0,0.0,2.3227160493827158e-08,
6617,39917.0,0.0,2.321975308641975e-08,
6618,39923.0,0.0,2.3212345679012346e-08,
6619,39929.0,0.0,2.3204938271604938e-08,
6620,39935.0,0.0,2.319753086419753e-08,
6621,39941.0,0.0,2.3190123456790125e-08,
6622,39947.0,0.0,2.3182716049382718e-08,
6623,39953.0,0.0,2.3175308641975306e-08,
6624,39959.0,0.0,2.31679012345679e-08,
6625,39965.0,0.0,2.3160493827160494e-08,
6626,39971.0,0.0,2.3153086419753086e-08,
6627,39977.0,0.0,2.314567901234568e-08,
6628,39983.0,0.0,2.3138271604938274e-08,
6629,39989.0,0.0,2.3130864197530863e-08,
6630,39995.0,0.0,2.3123456790123455e-08,
6631,40001.0,0.0,2.311604938271605e-08,
6632,40011.0,0.0,2.3103703703703704e-08,
6633,40019.0,0.0,2.309382716049383e-08,
6634,40025.0,0.0,2.308641975308642e-08,
6635,40031.0,0.0,2.307901234567901e-08,
6636,40037.0,0.0,2.3071604938271603e-08,
6637,40043.0,0.0,2.30641975308642e-08,
6638,40049.0,0.0,2.305679012345679e-08,
6639,40055.0,0.0,2.3049382716049383e-08,
6640,40061.0,0.0,2.304197530864198e-08,
6641,40067.0,0.0,2.3034567901234567e-08,
6642,40073.0,0.0,2.302716049382716e-08,
6643,40079.0,0.0,2.3019753086419752e-08,
6644,40085.0,0.0,2.3012345679012347e-08,
6645,40091.0,0.0,2.300493827160494e-08,
6646,40097.0,0.0,2.2997530864197528e-08,
6647,40103.0,0.0,2.2990123456790124e-08,
6648,40109.0,0.0,2.2982716049382716e-08,
6649,40115.0,0.0,2.2975308641975308e-08,
6650,40121.0,0.0,2.29679012345679e-08,
6651,40131.0,0.0,2.2955555555555557e-08,
6652,40139.0,0.0,2.2945679012345677e-08,
6653,40145.0,0.0,2.2938271604938272e-08,
6654,40153.0,0.0,2.2928395061728395e-08,
6655,40157.0,0.0,2.2923456790123456e-08,
6656,40165.0,0.0,2.2913580246913583e-08,
6657,40171.0,0.0,2.2906172839506175e-08,
6658,40175.0,0.0,2.2901234567901233e-08,
6659,40181.0,0.0,2.2893827160493825e-08,
6660,40187.0,0.0,2.288641975308642e-08,
6661,40193.0,0.0,2.2879012345679013e-08,
6662,40199.0,0.0,2.2871604938271605e-08,
6663,40205.0,0.0,2.28641975308642e-08,
6664,40211.0,0.0,2.285679012345679e-08,
6665,40219.0,0.0,2.2846913580246912e-08,
6666,40223.0,0.0,2.2841975308641977e-08,
6667,40229.0,0.0,2.283456790123457e-08,
6668,40237.0,0.0,2.2824691358024692e-08,
6669,40241.0,0.0,2.2819753086419753e-08,
6670,40247.0,0.0,2.281234567901235e-08,
6671,40253.0,0.0,2.2804938271604938e-08,
6672,40259.0,0.0,2.279753086419753e-08,
6673,40265.0,0.0,2.2790123456790125e-08,
6674,40271.0,0.0,2.2782716049382717e-08,
6675,40277.0,0.0,2.277530864197531e-08,
6676,40283.0,0.0,2.27679012345679e-08,
6677,40289.0,0.0,2.2760493827160494e-08,
6678,40295.0,0.0,2.2753086419753086e-08,
6679,40301.0,0.0,2.2745679012345678e-08,
6680,40307.0,0.0,2.2738271604938274e-08,
6681,40313.0,0.0,2.2730864197530866e-08,
6682,40319.0,0.0,2.2723456790123455e-08,
6683,40325.0,0.0,2.2716049382716047e-08,
6684,40331.0,0.0,2.2708641975308642e-08,
6685,40337.0,0.0,2.2701234567901234e-08,
6686,40343.0,0.0,2.2693827160493827e-08,
6687,40349.0,0.0,2.2686419753086422e-08,
6688,40355.0,0.0,2.2679012345679014e-08,
6689,40361.0,0.0,2.2671604938271603e-08,
6690,40367.0,0.0,2.2664197530864195e-08,
6691,40373.0,0.0,2.265679012345679e-08,
6692,40379.0,0.0,2.2649382716049383e-08,
6693,40385.0,0.0,2.2641975308641975e-08,
6694,40391.0,0.0,2.263456790123457e-08,
6695,40397.0,0.0,2.262716049382716e-08,
6696,40403.0,0.0,2.261975308641975e-08,
6697,40409.0,0.0,2.2612345679012344e-08,
6698,40415.0,0.0,2.260493827160494e-08,93.0
6699,40421.0,0.0,2.259753086419753e-08,
6700,40427.0,0.0,2.259012345679012e-08,
6701,40435.0,0.0,2.2580246913580246e-08,
6702,40439.0,0.0,2.2575308641975308e-08,
6703,40445.0,0.0,2.25679012345679e-08,
6704,40451.0,0.0,2.2560493827160495e-08,
6705,40457.0,0.0,2.2553086419753088e-08,
6706,40463.0,0.0,2.254567901234568e-08,
6707,40469.0,0.0,2.2538271604938275e-08,
6708,40475.0,0.0,2.2530864197530864e-08,
6709,40481.0,0.0,2.2523456790123456e-08,
6710,40487.0,0.0,2.2516049382716048e-08,
6711,40493.0,0.0,2.2508641975308644e-08,
6712,40499.0,0.0,2.2501234567901236e-08,
6713,40505.0,0.0,2.2493827160493825e-08,
6714,40511.0,0.0,2.248641975308642e-08,
6715,40517.0,0.0,2.2479012345679012e-08,
6716,40523.0,0.0,2.2471604938271605e-08,
6717,40531.0,0.0,2.2461728395061727e-08,
6718,40535.0,0.0,2.2456790123456792e-08,
6719,40541.0,0.0,2.244938271604938e-08,
6720,40547.0,0.0,2.2441975308641973e-08,
6721,40553.0,0.0,2.243456790123457e-08,
6722,40559.0,0.0,2.242716049382716e-08,
6723,40565.0,0.0,2.2419753086419753e-08,
6724,40573.0,0.0,2.240987654320988e-08,
6725,40577.0,0.0,2.240493827160494e-08,
6726,40583.0,0.0,2.239753086419753e-08,
6727,40591.0,0.0,2.2387654320987656e-08,
6728,40595.0,0.0,2.2382716049382717e-08,
6729,40601.0,0.0,2.237530864197531e-08,
6730,40607.0,0.0,2.23679012345679e-08,
6731,40613.0,0.0,2.236049382716049e-08,
6732,40619.0,0.0,2.2353086419753086e-08,
6733,40625.0,0.0,2.2345679012345678e-08,
6734,40631.0,0.0,2.233827160493827e-08,
6735,40637.0,0.0,2.2330864197530866e-08,
6736,40643.0,0.0,2.2323456790123458e-08,
6737,40649.0,0.0,2.231604938271605e-08,
6738,40657.0,0.0,2.2306172839506173e-08,
6739,40661.0,0.0,2.2301234567901234e-08,
6740,40667.0,0.0,2.2293827160493826e-08,
6741,40673.0,0.0,2.2286419753086422e-08,
6742,40679.0,0.0,2.2279012345679014e-08,
6743,40685.0,0.0,2.2271604938271606e-08,
6744,40691.0,0.0,2.2264197530864195e-08,
6745,40697.0,0.0,2.225679012345679e-08,
6746,40703.0,0.0,2.2249382716049383e-08,
6747,40709.0,0.0,2.2241975308641975e-08,
6748,40715.0,0.0,2.223456790123457e-08,
6749,40721.0,0.0,2.2227160493827162e-08,
6750,40727.0,0.0,2.221975308641975e-08,
6751,40733.0,0.0,2.2212345679012343e-08,
6752,40739.0,0.0,2.220493827160494e-08,
6753,40745.0,0.0,2.219753086419753e-08,
6754,40751.0,0.0,2.2190123456790123e-08,
6755,40757.0,0.0,2.218271604938272e-08,
6756,40763.0,0.0,2.217530864197531e-08,
6757,40769.0,0.0,2.21679012345679e-08,
6758,40775.0,0.0,2.2160493827160492e-08,
6759,40781.0,0.0,2.2153086419753087e-08,
6760,40787.0,0.0,2.214567901234568e-08,
6761,40793.0,0.0,2.213827160493827e-08,
6762,40799.0,0.0,2.2130864197530867e-08,
6763,40805.0,0.0,2.2123456790123456e-08,
6764,40811.0,0.0,2.2116049382716048e-08,
6765,40817.0,0.0,2.210864197530864e-08,
6766,40823.0,0.0,2.2101234567901236e-08,
6767,40829.0,0.0,2.2093827160493828e-08,
6768,40835.0,0.0,2.2086419753086417e-08,
6769,40841.0,0.0,2.2079012345679012e-08,
6770,40847.0,0.0,2.2071604938271604e-08,
6771,40853.0,0.0,2.2064197530864196e-08,
6772,40859.0,0.0,2.205679012345679e-08,
6773,40865.0,0.0,2.2049382716049384e-08,
6774,40871.0,0.0,2.2041975308641976e-08,
6775,40877.0,0.0,2.2034567901234565e-08,
6776,40883.0,0.0,2.202716049382716e-08,
6777,40889.0,0.0,2.2019753086419753e-08,
6778,40895.0,0.0,2.2012345679012345e-08,
6779,40901.0,0.0,2.200493827160494e-08,
6780,40907.0,0.0,2.1997530864197533e-08,
